"ipc-image src","ipc-lockup-overlay href","ipc-signpost__text","ipc-title-link-wrapper href","ipc-title__text","sc-99e9da6e-6","sc-99e9da6e-6 2","sc-99e9da6e-6 3","ipc-rating-star--rating","ipc-rating-star--voteCount"
"https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0055031/?ref_=chttp_i_133","#133","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_133","Judgment at Nuremberg","1961","2h 59m","Approved","8.3","(97K)"
"https://m.media-amazon.com/images/M/MV5BMzA2NDQzZDEtNDU5Ni00YTlkLTg2OWEtYmQwM2Y1YTBjMjFjXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0372784/?ref_=chttp_i_134","#134","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_134","Batman Begins","2005","2h 20m","PG-13","8.2","(1.7M)"
"https://m.media-amazon.com/images/M/MV5BYTc3MWIyMzAtMTZmNC00YmNjLWIyZTgtMmU4NjZkYzZkOThkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt8503618/?ref_=chttp_i_135","#135","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_135","Hamilton","2020","2h 40m","PG-13","8.3","(138K)"
"https://m.media-amazon.com/images/M/MV5BNTRmOTcyYmYtMTIwNi00ZGYyLTk4YjYtZGJlZTgwZGY0NGQyXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0059578/?ref_=chttp_i_136","#136","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_136","For a Few Dollars More","1965","2h 12m","R","8.2","(299K)"
"https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0107290/?ref_=chttp_i_137","#137","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","Jurassic Park","1993","2h 7m","PG-13","8.2","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0075314/?ref_=chttp_i_138","#138","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_138","Taxi Driver","1976","1h 54m","R","8.2","(1M)"
"https://m.media-amazon.com/images/M/MV5BNWQxYTMyZTktZDg5Yi00Y2YwLWI4YzQtMjkyYmYxNmFjYThmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt31514146/?ref_=chttp_i_139","#139","https://www.imdb.com/title/tt31514146/?ref_=chttp_t_139","I Swear","Releases Apr 24, 2026","2h","R","8.4","(34K)"
"https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg","https://www.imdb.com/title/tt0053291/?ref_=chttp_i_140","#140","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_140","Some Like It Hot","1959","2h 1m","Approved","8.2","(304K)"
"https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0469494/?ref_=chttp_i_141","#141","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_141","There Will Be Blood","2007","2h 38m","R","8.2","(706K)"
"https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt10272386/?ref_=chttp_i_142","#142","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_142","The Father","2020","1h 37m","PG-13","8.2","(243K)"
"https://m.media-amazon.com/images/M/MV5BNjkxMzY1NTQtN2YwOS00NmIwLTlkNTMtMjNkMzk1ZTk3ZDU2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0012349/?ref_=chttp_i_143","#143","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_143","The Kid","1921","1h 8m","Passed","8.2","(145K)"
"https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0042192/?ref_=chttp_i_144","#144","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_144","All About Eve","1950","2h 18m","Approved","8.2","(149K)"
"https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0167404/?ref_=chttp_i_145","#145","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_145","The Sixth Sense","1999","1h 47m","PG-13","8.2","(1.1M)"
"https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0089881/?ref_=chttp_i_146","#146","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_146","Ran","1985","2h 40m","R","8.2","(151K)"
"https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0112641/?ref_=chttp_i_147","#147","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_147","Casino","1995","2h 58m","R","8.2","(617K)"
"https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0477348/?ref_=chttp_i_148","#148","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_148","No Country for Old Men","2007","2h 2m","R","8.2","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0084787/?ref_=chttp_i_149","#149","https://www.imdb.com/title/tt0084787/?ref_=chttp_t_149","The Thing","1982","1h 49m","R","8.2","(524K)"
"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1392214/?ref_=chttp_i_150","#150","https://www.imdb.com/title/tt1392214/?ref_=chttp_t_150","Prisoners","2013","2h 33m","R","8.2","(930K)"
"https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1745960/?ref_=chttp_i_151","#151","https://www.imdb.com/title/tt1745960/?ref_=chttp_t_151","Top Gun: Maverick","2022","2h 10m","PG-13","8.2","(854K)"
"https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0266697/?ref_=chttp_i_152","#152","https://www.imdb.com/title/tt0266697/?ref_=chttp_t_152","Kill Bill: Vol. 1","2003","1h 51m","R","8.2","(1.3M)"
"https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0457430/?ref_=chttp_i_153","#153","https://www.imdb.com/title/tt0457430/?ref_=chttp_t_153","Pan's Labyrinth","2006","1h 58m","R","8.2","(745K)"
"https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0105695/?ref_=chttp_i_154","#154","https://www.imdb.com/title/tt0105695/?ref_=chttp_t_154","Unforgiven","1992","2h 10m","R","8.2","(468K)"
"https://m.media-amazon.com/images/M/MV5BNzVjOWEwYjEtNDJhOC00YjUyLThjMWItMDQwZGY1ODM4YzI3XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg","https://www.imdb.com/title/tt33175825/?ref_=chttp_i_155","#155","https://www.imdb.com/title/tt33175825/?ref_=chttp_t_155","Attack on Titan: The Last Attack","2024","2h 25m","","9.2","(26K)"
"https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0268978/?ref_=chttp_i_156","#156","https://www.imdb.com/title/tt0268978/?ref_=chttp_t_156","A Beautiful Mind","2001","2h 15m","PG-13","8.2","(1.1M)"
"https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0040897/?ref_=chttp_i_157","#157","https://www.imdb.com/title/tt0040897/?ref_=chttp_t_157","The Treasure of the Sierra Madre","1948","2h 6m","Approved","8.2","(141K)"
"https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0347149/?ref_=chttp_i_158","#158","https://www.imdb.com/title/tt0347149/?ref_=chttp_t_158","Howl's Moving Castle","2004","1h 59m","PG","8.2","(510K)"
"https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0266543/?ref_=chttp_i_159","#159","https://www.imdb.com/title/tt0266543/?ref_=chttp_t_159","Finding Nemo","2003","1h 40m","G","8.2","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt4729430/?ref_=chttp_i_160","#160","https://www.imdb.com/title/tt4729430/?ref_=chttp_t_160","Klaus","2019","1h 36m","PG","8.2","(235K)"
"https://m.media-amazon.com/images/M/MV5BYzFkODA1N2QtY2UyMC00NTMwLWEyNzctMmE3YjIzNzE1MzY4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0055630/?ref_=chttp_i_161","#161","https://www.imdb.com/title/tt0055630/?ref_=chttp_t_161","Yojimbo","1961","1h 50m","Not Rated","8.2","(143K)"
"https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt0057115/?ref_=chttp_i_162","#162","https://www.imdb.com/title/tt0057115/?ref_=chttp_t_162","The Great Escape","1963","2h 52m","Approved","8.2","(277K)"
"https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0080678/?ref_=chttp_i_163","#163","https://www.imdb.com/title/tt0080678/?ref_=chttp_t_163","The Elephant Man","1980","2h 4m","PG","8.2","(282K)"
"https://m.media-amazon.com/images/M/MV5BYWY4YmUzZmUtMzQ0ZS00N2Y2LWJlODQtN2IwMDc1MWQwMmU3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0071853/?ref_=chttp_i_164","#164","https://www.imdb.com/title/tt0071853/?ref_=chttp_t_164","Monty Python and the Holy Grail","1975","1h 31m","PG","8.2","(602K)"
"https://m.media-amazon.com/images/M/MV5BZmYzNDgzYjgtNmU3Ny00YzUxLWE3OWUtMjIxZmNkYTVhNDZmXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg","https://www.imdb.com/title/tt0046912/?ref_=chttp_i_165","#165","https://www.imdb.com/title/tt0046912/?ref_=chttp_t_165","Dial M for Murder","1954","1h 45m","PG","8.1","(204K)"
"https://m.media-amazon.com/images/M/MV5BOGQ3YWUzYjEtMTJiYy00ZjQ0LWI0YjktYjhiNGVhNGExYTM3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt32820897/?ref_=chttp_i_166","#166","https://www.imdb.com/title/tt32820897/?ref_=chttp_t_166","Demon Slayer: Kimetsu No Yaiba Infinity Castle","2025","2h 35m","R","8.4","(69K)"
"https://m.media-amazon.com/images/M/MV5BYzcxMTE2YjUtMzIyMy00NDNjLWE3ZWYtODQzYmNhNDVhNDZmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg","https://www.imdb.com/title/tt0346336/?ref_=chttp_i_167","#167","https://www.imdb.com/title/tt0346336/?ref_=chttp_t_167","The Best of Youth","2003","6h 14m","R","8.4","(28K)"
"https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1305806/?ref_=chttp_i_168","#168","https://www.imdb.com/title/tt1305806/?ref_=chttp_t_168","The Secret in Their Eyes","2009","2h 9m","R","8.2","(242K)"
"https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0031381/?ref_=chttp_i_169","#169","https://www.imdb.com/title/tt0031381/?ref_=chttp_t_169","Gone with the Wind","1939","3h 58m","G","8.2","(356K)"
"https://m.media-amazon.com/images/M/MV5BMmY1M2M5ZmMtYzllZC00YzAxLTk4MjktZDJkNjA1MTUwMGQ4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0120735/?ref_=chttp_i_170","#170","https://www.imdb.com/title/tt0120735/?ref_=chttp_t_170","Lock, Stock and Two Smoking Barrels","1998","1h 47m","R","8.1","(649K)"
"https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0071315/?ref_=chttp_i_171","#171","https://www.imdb.com/title/tt0071315/?ref_=chttp_t_171","Chinatown","1974","2h 10m","R","8.1","(376K)"
"https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0434409/?ref_=chttp_i_172","#172","https://www.imdb.com/title/tt0434409/?ref_=chttp_t_172","V for Vendetta","2005","2h 12m","R","8.1","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0264464/?ref_=chttp_i_173","#173","https://www.imdb.com/title/tt0264464/?ref_=chttp_t_173","Catch Me If You Can","2002","2h 21m","PG-13","8.1","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt2096673/?ref_=chttp_i_174","#174","https://www.imdb.com/title/tt2096673/?ref_=chttp_t_174","Inside Out","2015","1h 35m","PG","8.1","(911K)"
"https://m.media-amazon.com/images/M/MV5BZDlkYjViMDAtYjkxNy00ZDk1LWE5MmUtNDc4NDU3ZWJmOTYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0042876/?ref_=chttp_i_175","#175","https://www.imdb.com/title/tt0042876/?ref_=chttp_t_175","Rashomon","1950","1h 28m","Not Rated","8.1","(196K)"
"https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt5027774/?ref_=chttp_i_176","#176","https://www.imdb.com/title/tt5027774/?ref_=chttp_t_176","Three Billboards Outside Ebbing, Missouri","2017","1h 55m","R","8.1","(605K)"
"https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0117951/?ref_=chttp_i_177","#177","https://www.imdb.com/title/tt0117951/?ref_=chttp_t_177","Trainspotting","1996","1h 33m","R","8.1","(768K)"
"https://m.media-amazon.com/images/M/MV5BNzdkYmU2YmItNmZiYy00OWQyLTg0YWYtZmUxM2U3YTRiNTQ1XkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg","https://www.imdb.com/title/tt0050212/?ref_=chttp_i_178","#178","https://www.imdb.com/title/tt0050212/?ref_=chttp_t_178","The Bridge on the River Kwai","1957","2h 41m","PG","8.1","(248K)"
"https://m.media-amazon.com/images/M/MV5BOTA1Mzc2N2ItZWRiNS00MjQzLTlmZDQtMjU0NmY1YWRkMGQ4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt1201607/?ref_=chttp_i_179","#179","https://www.imdb.com/title/tt1201607/?ref_=chttp_t_179","Harry Potter and the Deathly Hallows: Part 2","2011","2h 10m","PG-13","8.1","(1M)"
"https://m.media-amazon.com/images/M/MV5BMDYwNGVlY2ItMWYxMS00YjZiLWE5MTAtYWM5NWQ2ZWJjY2Q3XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0097165/?ref_=chttp_i_180","#180","https://www.imdb.com/title/tt0097165/?ref_=chttp_t_180","Dead Poets Society","1989","2h 8m","PG","8.1","(648K)"
"https://m.media-amazon.com/images/M/MV5BZWNiZjVlZTUtNGUwYi00MjJmLTg2MDctNWEzYTJiMzY1ODc4XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg","https://www.imdb.com/title/tt29623480/?ref_=chttp_i_181","#181","https://www.imdb.com/title/tt29623480/?ref_=chttp_t_181","The Wild Robot","2024","1h 42m","PG","8.2","(220K)"
"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_QL75_UX90_CR0,3,90,133_.jpg","https://www.imdb.com/title/tt1291584/?ref_=chttp_i_182","#182","https://www.imdb.com/title/tt1291584/?ref_=chttp_t_182","Warrior","2011","2h 20m","PG-13","8.1","(528K)"
"https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0072684/?ref_=chttp_i_183","#183","https://www.imdb.com/title/tt0072684/?ref_=chttp_t_183","Barry Lyndon","1975","3h 5m","PG","8.1","(204K)"
"https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0052618/?ref_=chttp_i_184","#184","https://www.imdb.com/title/tt0052618/?ref_=chttp_t_184","Ben-Hur","1959","3h 32m","G","8.1","(271K)"
"https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0116282/?ref_=chttp_i_185","#185","https://www.imdb.com/title/tt0116282/?ref_=chttp_t_185","Fargo","1996","1h 38m","R","8.1","(786K)"
"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0405159/?ref_=chttp_i_186","#186","https://www.imdb.com/title/tt0405159/?ref_=chttp_t_186","Million Dollar Baby","2004","2h 12m","PG-13","8.1","(764K)"
"https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0081398/?ref_=chttp_i_187","#187","https://www.imdb.com/title/tt0081398/?ref_=chttp_t_187","Raging Bull","1980","2h 9m","R","8.1","(410K)"
"https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1392190/?ref_=chttp_i_188","#188","https://www.imdb.com/title/tt1392190/?ref_=chttp_t_188","Mad Max: Fury Road","2015","2h","R","8.1","(1.2M)"
"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_QL75_UX90_CR0,3,90,133_.jpg","https://www.imdb.com/title/tt2119532/?ref_=chttp_i_189","#189","https://www.imdb.com/title/tt2119532/?ref_=chttp_t_189","Hacksaw Ridge","2016","2h 19m","R","8.1","(678K)"
"https://m.media-amazon.com/images/M/MV5BZWZlMjNhNzgtZGRhOS00Y2U5LThjOTctODNjZTI0ZTBiYzBhXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg","https://www.imdb.com/title/tt0118849/?ref_=chttp_i_190","#190","https://www.imdb.com/title/tt0118849/?ref_=chttp_t_190","Children of Heaven","1997","1h 29m","PG","8.2","(90K)"
"https://m.media-amazon.com/images/M/MV5BYWM3MDE3YjEtMzIzZC00ODE5LTgxNTItNmUyMTBkM2M2NmNiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0096283/?ref_=chttp_i_191","#191","https://www.imdb.com/title/tt0096283/?ref_=chttp_t_191","My Neighbor Totoro","1988","1h 26m","G","8.1","(429K)"
"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt1205489/?ref_=chttp_i_192","#192","https://www.imdb.com/title/tt1205489/?ref_=chttp_t_192","Gran Torino","2008","1h 56m","R","8.1","(860K)"
"https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0382932/?ref_=chttp_i_193","#193","https://www.imdb.com/title/tt0382932/?ref_=chttp_t_193","Ratatouille","2007","1h 51m","G","8.1","(939K)"
"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt2024544/?ref_=chttp_i_194","#194","https://www.imdb.com/title/tt2024544/?ref_=chttp_t_194","12 Years a Slave","2013","2h 14m","R","8.1","(785K)"
"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt2278388/?ref_=chttp_i_195","#195","https://www.imdb.com/title/tt2278388/?ref_=chttp_t_195","The Grand Budapest Hotel","2014","1h 39m","R","8.1","(967K)"
"https://m.media-amazon.com/images/M/MV5BZmY3MjVhMmQtOTcwYy00ZjcyLWFiZDgtN2JiODVjNjQzYWQyXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg","https://www.imdb.com/title/tt0252488/?ref_=chttp_i_196","#196","https://www.imdb.com/title/tt0252488/?ref_=chttp_t_196","The Chaos Class Failed the Class","1975","1h 35m","","8.4","(30K)"
"https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0112471/?ref_=chttp_i_197","#197","https://www.imdb.com/title/tt0112471/?ref_=chttp_t_197","Before Sunrise","1995","1h 41m","R","8.1","(376K)"
"https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0353969/?ref_=chttp_i_198","#198","https://www.imdb.com/title/tt0353969/?ref_=chttp_t_198","Memories of Murder","2003","2h 11m","Not Rated","8.1","(265K)"
"https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0892769/?ref_=chttp_i_199","#199","https://www.imdb.com/title/tt0892769/?ref_=chttp_t_199","How to Train Your Dragon","2010","1h 38m","PG","8.1","(891K)"
"https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt0083658/?ref_=chttp_i_200","#200","https://www.imdb.com/title/tt0083658/?ref_=chttp_t_200","Blade Runner","1982","1h 57m","R","8.1","(880K)"
"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UY133_CR0,0,90,133_.jpg","https://www.imdb.com/title/tt2267998/?ref_=chttp_i_201","#201","https://www.imdb.com/title/tt2267998/?ref_=chttp_t_201","Gone Girl","2014","2h 29m","R","8.1","(1.2M)"
